name,mass,year,reclat,reclong,GeoLocation
Yarroweyah,9600,1903,-35.98333,145.58333,"(-35.983330, 145.583330)"
Bluewater,9540,1946,35.26667,-107.96667,"(35.266670, -107.966670)"
Verkhnyi Saltov,9530,2001,50.11112,36.8001,"(50.111120, 36.800100)"
Ash Creek,9500,2009,31.805,-97.01,"(31.805000, -97.010000)"
Fluvanna (a),9500,1967,32.8,-101.11667,"(32.800000, -101.116670)"
Reggane 003,9500,1989,25.63333,0.5,"(25.633330, 0.500000)"
Shalim 009,9472.2,2009,18.87253,55.47592,"(18.872530, 55.475920)"
Northwest Africa 527,9452,2000,,,
Northwest Africa 2697,9424,2004,,,
Ural,9400,1981,55.8,66,"(55.800000, 66.000000)"
Kalkaska,9399,1947,44.64694,-85.13667,"(44.646940, -85.136670)"
Sandtown,9350,1938,35.93333,-91.63333,"(35.933330, -91.633330)"
Avanhandava,9330,1952,-21.46028,-49.95083,"(-21.460280, -49.950830)"
Buffalo Gap,9300,2003,32.24611,-99.99306,"(32.246110, -99.993060)"
Grady (1937),9300,1937,34.8,-103.31667,"(34.800000, -103.316670)"
Rush Creek,9300,1938,38.61667,-102.71667,"(38.616670, -102.716670)"
Allan Hills A77231,9270,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Deán Funes,9260,1977,-30.43333,-64.2,"(-30.433330, -64.200000)"
Alexandrovsky,9251,1900,50.95,31.81667,"(50.950000, 31.816670)"
Tiffa 007,9250,2001,20.20117,11.587,"(20.201170, 11.587000)"
Lua,9241,1926,24.95,75.15,"(24.950000, 75.150000)"
Sahara 99477,9220,1999,,,
Queen Alexandra Range 90200,9216.7,1990,-84.59784,162.25299,"(-84.597840, 162.252990)"
Armel,9200,1967,39.76667,-102.13333,"(39.766670, -102.133330)"
Waingaromia,9200,1915,-38.25,178.08333,"(-38.250000, 178.083330)"
Wickenburg (stone),9200,1940,33.96667,-112.73333,"(33.966670, -112.733330)"
Dhofar 772,9187,2000,19.0855,54.76243,"(19.085500, 54.762430)"
Bernic Lake,9162,2002,50.43845,-95.52937,"(50.438450, -95.529370)"
Palo Verde Mine,9158,2004,34.71457,-114.19142,"(34.714570, -114.191420)"
Motta di Conti,9150,1868,45.2,8.5,"(45.200000, 8.500000)"
Northwest Africa 4548,9132,2006,,,
Grosvenor Mountains 06050,9130,2006,,,
Bouri,9100,1996,10.26667,40.56667,"(10.266670, 40.566670)"
Franklin,9062,1921,36.71667,-86.56667,"(36.716670, -86.566670)"
Binneringie,9056,1946,-31.4875,122.12389,"(-31.487500, 122.123890)"
Barbacena,9026,1918,-21.21667,-43.93333,"(-21.216670, -43.933330)"
Shişr 007,9024,2001,18.2925,53.5675,"(18.292500, 53.567500)"
Yamato 82111,9011,1982,-71.5,35.66667,"(-71.500000, 35.666670)"
Granes,9000,1964,42.9,2.25,"(42.900000, 2.250000)"
Hainaut,9000,1934,50.31667,3.73333,"(50.316670, 3.733330)"
Rakovka,9000,1878,52.98333,37.03333,"(52.983330, 37.033330)"
Salles,9000,1798,46.05,4.63333,"(46.050000, 4.633330)"
Tadjera,9000,1867,36.18333,5.41667,"(36.183330, 5.416670)"
Allan Hills 84004,9000,1984,-76.73156,158.67942,"(-76.731560, 158.679420)"
Dar al Gani 901,9000,1998,27.88083,16.9135,"(27.880830, 16.913500)"
El Atchane 003,9000,1991,29.75944,4.20861,"(29.759440, 4.208610)"
Landor,9000,1931,-25.66667,117,"(-25.666670, 117.000000)"
Lonewolf Nunataks 94103,9000,1994,-81.33333,152.83333,"(-81.333330, 152.833330)"
Danby Dry Lake,8991,2000,34.216667,-115.05,"(34.216667, -115.050000)"
Arlington,8940,1894,44.6,-94.1,"(44.600000, -94.100000)"
Hyattville,8911,2008,44.33823,-107.67405,"(44.338230, -107.674050)"
Ramlat as Sahmah 271,8904,2008,20.5247,56.12155,"(20.524700, 56.121550)"
Hat Creek,8900,1939,42.91667,-104.41667,"(42.916670, -104.416670)"
Moorleah,8887.5,1930,-40.975,145.6,"(-40.975000, 145.600000)"
Northwest Africa 7000,8880,2002,0,0,"(0.000000, 0.000000)"
Ivanovka,8870,1983,54.5,52.8,"(54.500000, 52.800000)"
Spade,8860,2000,34.00111,-102.12833,"(34.001110, -102.128330)"
Dhofar 058,8852,1999,19.17067,54.75967,"(19.170670, 54.759670)"
Larkman Nunatak 06267,8850,2006,,,
Yamato 791785,8826,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Motpena (a),8810,1968,-31.1,138.26667,"(-31.100000, 138.266670)"
Bogou,8800,1962,12.5,0.7,"(12.500000, 0.700000)"
Chandakapur,8800,1838,20.26667,76.01667,"(20.266670, 76.016670)"
Frenchman Bay,8800,1964,-30.60833,115.16667,"(-30.608330, 115.166670)"
Garraf,8800,1905,41.26667,1.91667,"(41.266670, 1.916670)"
Dhofar 146,8795,2000,18.34367,54.41567,"(18.343670, 54.415670)"
Acfer 348,8750,2001,27.97933,4.27817,"(27.979330, 4.278170)"
Redfields,8740,1969,-30.71667,116.5,"(-30.716670, 116.500000)"
Withrow,8732,1950,47.70667,-119.83,"(47.706670, -119.830000)"
Allan Hills A80101,8725,1980,-76.77389,159.275,"(-76.773890, 159.275000)"
Miller Range 03330,8709.8,2003,,,
Zakłodzie,8680,1998,50.76278,22.86611,"(50.762780, 22.866110)"
Northwest Africa 2828,8672,2005,,,
Timber Lake,8660,2011,45.425,-101.097,"(45.425000, -101.097000)"
Northwest Africa 3011,8640,2000,,,
Howe,8630,1938,33.5,-96.6,"(33.500000, -96.600000)"
Bori,8600,1894,21.95,78.03333,"(21.950000, 78.033330)"
Monroe,8600,1849,35.25,-80.5,"(35.250000, -80.500000)"
Bishop Canyon,8600,1912,38,-108.5,"(38.000000, -108.500000)"
Burdett,8600,1940,38.23333,-99.53333,"(38.233330, -99.533330)"
Canyon City,8600,1875,40.9,-123.1,"(40.900000, -123.100000)"
Fife,8600,2003,31.38972,-99.40583,"(31.389720, -99.405830)"
Lazbuddie,8600,1970,34.5,-102.75,"(34.500000, -102.750000)"
Murfreesboro,8600,1847,35.83333,-86.41667,"(35.833330, -86.416670)"
Seibert (b),8600,1991,39.27667,-102.88667,"(39.276670, -102.886670)"
Bartlett,8590,1938,30.83333,-97.5,"(30.833330, -97.500000)"
Hardesty,8580,1986,36.57,-101.19,"(36.570000, -101.190000)"
Sayh al Uhaymir 008,8579,1999,20.9805,57.319,"(20.980500, 57.319000)"
Patuxent Range 91501,8550.6,1991,-84.71667,-64.5,"(-84.716670, -64.500000)"
Mirzapur,8510,1910,25.68333,83.25,"(25.683330, 83.250000)"
Sayh al Uhaymir 423,8507.7,2005,21.01332,57.09173,"(21.013320, 57.091730)"
Seres,8500,1818,41.05,23.56667,"(41.050000, 23.566670)"
Amherst,8500,1947,40.8,-99.2,"(40.800000, -99.200000)"
Dorrigo,8500,1948,-30.28333,152.66667,"(-30.283330, 152.666670)"
Reckling Peak A78002,8483,1978,-76.26667,159.25,"(-76.266670, 159.250000)"
Gaylord,8480,1983,39.61667,-98.7,"(39.616670, -98.700000)"
Cumulus Hills 04061,8465,2003,,,
Jiddat al Harasis 293,8420,2005,19.79363,56.47927,"(19.793630, 56.479270)"
Cherokee Springs,8400,1933,35.03333,-81.88333,"(35.033330, -81.883330)"
Sindhri,8400,1901,26.21667,69.55,"(26.216670, 69.550000)"
Burkett,8400,1913,32.03333,-99.25,"(32.033330, -99.250000)"
Otinapa,8400,1986,24.18333,-105.03333,"(24.183330, -105.033330)"
Northwest Africa 6704,8387,,0,0,"(0.000000, 0.000000)"
Northwest Africa 1820,8364,2003,,,
Harleton,8360,1961,32.675,-94.51167,"(32.675000, -94.511670)"
Taouz 002,8350,1999,30.9,-3.96667,"(30.900000, -3.966670)"
Delaware,8346,1972,35.28333,-93.5,"(35.283330, -93.500000)"
Roosevelt County 102,8345,1988,33.995,-103.25,"(33.995000, -103.250000)"
Pecora Escarpment 82503,8308,1982,-85.63333,-68.7,"(-85.633330, -68.700000)"
St. Mesmin,8300,1866,48.45,3.93333,"(48.450000, 3.933330)"
Bouvante,8300,1978,44.92222,5.26778,"(44.922220, 5.267780)"
Northwest Africa 6747,8300,2009,0,0,"(0.000000, 0.000000)"
Asuka 9048,8270.54,1990,-72,26,"(-72.000000, 26.000000)"
Shişr 043,8267,2003,18.59243,53.81247,"(18.592430, 53.812470)"
Hammadah al Hamra 236,8261,1997,28.52633,13.06517,"(28.526330, 13.065170)"
Paposo 004,8250,2011,-25,-70.46667,"(-25.000000, -70.466670)"
Northwest Africa 070,8224,2000,,,
Reid 010,8220,1986,-30.32167,128.85,"(-30.321670, 128.850000)"
Slovak,8220,1962,34.65,-91.58333,"(34.650000, -91.583330)"
Elephant Moraine 82603,8210,1982,-76.29861,157.33083,"(-76.298610, 157.330830)"
Chainpur,8200,1907,25.85,83.48333,"(25.850000, 83.483330)"
Kennard,8200,1961,41.48333,-96.16667,"(41.483330, -96.166670)"
Lovina,8200,1981,-8.65,115.21667,"(-8.650000, 115.216670)"
Mukinbudin,8200,1938,-30.91667,118.2,"(-30.916670, 118.200000)"
Northwest Africa 5963,8200,2004,0,0,"(0.000000, 0.000000)"
Uvalde,8200,1915,29.2,-99.76667,"(29.200000, -99.766670)"
Welland,8200,1888,43.01667,-79.21667,"(43.016670, -79.216670)"
Dar al Gani 487,8189,1997,27.38333,16.41667,"(27.383330, 16.416670)"
Shawnee,8181,2010,0,0,"(0.000000, 0.000000)"
Kingfisher,8180,1950,35.83333,-97.93333,"(35.833330, -97.933330)"
Dar al Gani 638,8170,1998,26.95,16.15,"(26.950000, 16.150000)"
Nadiabondi,8165,1956,12,1,"(12.000000, 1.000000)"
Springer,8143,1965,36.34611,-97.185,"(36.346110, -97.185000)"
Elephant Moraine 87500,8132,1987,-76.05029,156.07013,"(-76.050290, 156.070130)"
Asuka 881785,8121,1988,-72,26,"(-72.000000, 26.000000)"
Leoville,8100,1961,39.63333,-100.46722,"(39.633330, -100.467220)"
Los Vientos 020,8100,2010,-24.68333,-69.76667,"(-24.683330, -69.766670)"
Sawyer,8100,2006,37.52392,-98.62993,"(37.523920, -98.629930)"
Al Huqf 011,8056,2002,19.86607,57.0032,"(19.866070, 57.003200)"
Chico Hills,8030,1951,36,-104.5,"(36.000000, -104.500000)"
Northwest Africa 841,8012,2001,30.19267,-9.03667,"(30.192670, -9.036670)"
Enshi,8000,1974,30.3,109.5,"(30.300000, 109.500000)"
Grossliebenthal,8000,1881,46.35,30.58333,"(46.350000, 30.583330)"
Mighei,8000,1889,48.06667,30.96667,"(48.066670, 30.966670)"
Schönenberg,8000,1846,48.11667,10.46667,"(48.116670, 10.466670)"
Verkhne Tschirskaia,8000,1843,48.41667,43.2,"(48.416670, 43.200000)"
Allan Hills 87900,8000,1987,-76.75009,159.34471,"(-76.750090, 159.344710)"
Alnif,8000,1992,30.66667,-5.16667,"(30.666670, -5.166670)"
Dhofar 405,8000,2001,19.3023,54.53087,"(19.302300, 54.530870)"
Grosvenor Mountains 95501,8000,1995,-85.66667,175,"(-85.666670, 175.000000)"
New Almelo,8000,1917,39.66667,-100,"(39.666670, -100.000000)"
Northwest Africa 1550,8000,2002,,,
Northwest Africa 1934,8000,2003,,,
Northwest Africa 512,8000,1999,23.6,-5,"(23.600000, -5.000000)"
Northwest Africa 5868,8000,2008,0,0,"(0.000000, 0.000000)"
Northwest Africa 6624,8000,2011,0,0,"(0.000000, 0.000000)"
Northwest Africa 6963,8000,2011,28.002467,-11.131583,"(28.002467, -11.131583)"
Oubari,8000,1944,26.8,13.58333,"(26.800000, 13.583330)"
Queen Alexandra Range 93012,8000,1993,-84.57534,162.93682,"(-84.575340, 162.936820)"
Talbachat n'aït Isfoul,8000,1999,29.98333,-5.23333,"(29.983330, -5.233330)"
Lewis Cliff 87030,7986.5,1987,-84.28333,161.08333,"(-84.283330, 161.083330)"
Kaffir (c),7947,1980,34.67167,-101.815,"(34.671670, -101.815000)"
Elephant Moraine A79001,7942,1979,-76.29083,157.26667,"(-76.290830, 157.266670)"
Belly River,7900,1943,49.5,-113,"(49.500000, -113.000000)"
Kybunga,7900,1956,-33.9,138.48333,"(-33.900000, 138.483330)"
Warden,7868,1989,-23.26667,116.93333,"(-23.266670, 116.933330)"
Hammadah al Hamra 320,7823,2001,28.97067,12.206,"(28.970670, 12.206000)"
Phum Sambo,7800,1933,12,105.48333,"(12.000000, 105.483330)"
Hardwick,7800,1937,43.8,-96.16667,"(43.800000, -96.166670)"
Pozo Almonte,7800,1990,,,
Wimberley,7800,1976,29.96667,-98.11667,"(29.966670, -98.116670)"
Kyle,7780,1965,29.975,-97.86667,"(29.975000, -97.866670)"
Dar al Gani 994,7769,2002,27.48717,16.44533,"(27.487170, 16.445330)"
Melvern Lake,7746,1950,38.525,-95.78056,"(38.525000, -95.780560)"
Sayh al Uhaymir 016,7745,1999,20.97867,57.32717,"(20.978670, 57.327170)"
Ohuma,7700,1963,6.75,8.5,"(6.750000, 8.500000)"
Clinton,7700,1950,36.08333,-84.2,"(36.083330, -84.200000)"
Clover Springs,7700,1954,34.45,-111.36667,"(34.450000, -111.366670)"
Dhofar 1576,7700,2010,18.51667,54.23333,"(18.516670, 54.233330)"
Dhofar 1733,7700,2011,19.15823,54.88668,"(19.158230, 54.886680)"
Murphy,7700,1899,35.1,-84.03333,"(35.100000, -84.033330)"
Northwest Africa 2801,7700,2005,,,
Ventura,7700,1953,34.25,-119.3,"(34.250000, -119.300000)"
Dawn (a),7682,1981,34.86,-102.12,"(34.860000, -102.120000)"
Williston,7645,1962,47.98333,-103.65,"(47.983330, -103.650000)"
La Ciénega,7632,2007,30.20186,-111.93587,"(30.201860, -111.935870)"
Dora (pallasite),7600,1955,33.92667,-103.955,"(33.926670, -103.955000)"
Sutton,7600,1964,40.6,-97.86667,"(40.600000, -97.866670)"
Yudoma,7600,1946,60,140,"(60.000000, 140.000000)"
Larkman Nunatak 06253,7595,2006,,,
Larkman Nunatak 06262,7590,2006,,,
Northwest Africa 2719,7581,2004,,,
Brandon,7580,1975,40.81,-101.80167,"(40.810000, -101.801670)"
Sayh al Uhaymir 272,7563,2003,20.78667,57.21405,"(20.786670, 57.214050)"
Cumulus Hills 04067,7561.9,2003,,,
Allan Hills 84002,7554,1984,-76.74254,158.82886,"(-76.742540, 158.828860)"
Dhofar 1562,7550,2004,18.926,54.39888,"(18.926000, 54.398880)"
Tabor,7540,1753,49.4,14.65,"(49.400000, 14.650000)"
Elephant Moraine 87536,7526.4,1987,-76.18333,157.16667,"(-76.183330, 157.166670)"
Jiddat al Harasis 098,7521.32,2002,19.2286,56.09232,"(19.228600, 56.092320)"
Bo Xian,7500,1977,33.83333,115.83333,"(33.833330, 115.833330)"
Nanjemoy,7500,1825,38.41667,-77.16667,"(38.416670, -77.166670)"
Zomba,7500,1899,-15.18333,35.28333,"(-15.183330, 35.283330)"
Ella Island,7500,1971,72.88333,-25.11667,"(72.883330, -25.116670)"
Kimbolton,7500,1976,-40.07139,175.73028,"(-40.071390, 175.730280)"
Northwest Africa 1930,7500,2003,,,
Northwest Africa 2304,7500,2003,,,
Northwest Africa 2656,7500,2003,,,
San Francisco del Mezquital,7500,1868,23.48333,-104.36667,"(23.483330, -104.366670)"
Jiddat al Harasis 279,7494.2,2005,19.97303,55.9528,"(19.973030, 55.952800)"
Northwest Africa 6999,7465,2000,0,0,"(0.000000, 0.000000)"
Millrose,7464,1984,-26.33333,121,"(-26.333330, 121.000000)"
Queen Alexandra Range 93011,7459.8,1993,-84.61597,162.44741,"(-84.615970, 162.447410)"
Arroyo Aguiar,7450,1950,-31.41667,-60.66667,"(-31.416670, -60.666670)"
Northwest Africa 3352,7430,2000,,,
Idalia,7400,1968,39.695,-102.295,"(39.695000, -102.295000)"
Dhofar 617,7395,2001,19.161,54.70645,"(19.161000, 54.706450)"
Dar al Gani 478,7367,1998,27.75467,15.98183,"(27.754670, 15.981830)"
Elephant Moraine 87533,7364.8,1987,-76.18333,157.16667,"(-76.183330, 157.166670)"
Lahmada,7360,1998,27.16667,-9.5,"(27.166670, -9.500000)"
Edmonton (Canada),7340,1939,53.66667,-113.41667,"(53.666670, -113.416670)"
Ijopega,7330,1975,-6.03333,145.36667,"(-6.033330, 145.366670)"
Northwest Africa 5717,7310,2008,0,0,"(0.000000, 0.000000)"
Sahara 97095,7304,1997,,,
Castalia,7300,1874,36.08333,-78.06667,"(36.083330, -78.066670)"
Nova 009,7300,,,,
Nullarbor 012,7300,1980,,,
Graves Nunataks 98001,7296.7,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
Shişr 025,7293.48,1998,18.1074,53.8319,"(18.107400, 53.831900)"
Northwest Africa 5788,7286,2006,0,0,"(0.000000, 0.000000)"
Dhofar 276,7285,2001,18.65,54.135,"(18.650000, 54.135000)"
LaPaz Icefield 02202,7277.3,2002,,,
Calico Rock,7275,1938,36.08333,-92.15,"(36.083330, -92.150000)"
Pecora Escarpment 91011,7272.6,1991,-85.67367,-69.02959,"(-85.673670, -69.029590)"
Qarat al Milh 001,7269,2005,21.37015,57.7291,"(21.370150, 57.729100)"
Bremervörde,7250,1855,53.4,9.1,"(53.400000, 9.100000)"
Inman,7250,1966,38.25,-97.66667,"(38.250000, -97.666670)"
Supuhee,7235,1865,26.71667,84.21667,"(26.716670, 84.216670)"
Northwest Africa 5796,7211,2008,0,0,"(0.000000, 0.000000)"
Bir Rebaa,7200,1993,31.66667,8.41667,"(31.666670, 8.416670)"
Bluewing 005,7200,1999,40.28563,-118.94657,"(40.285630, -118.946570)"
Northwest Africa 4546,7200,2006,,,
Derrick Peak A78002,7188,1978,-80.06667,156.38333,"(-80.066670, 156.383330)"
Ramlat as Sahmah 252,7171,2005,20.0534,56.46612,"(20.053400, 56.466120)"
Round Top (b),7166,1939,30.06667,-96.7,"(30.066670, -96.700000)"
Dar al Gani 256,7141,1997,27.06117,16.17817,"(27.061170, 16.178170)"
Mart,7140,1898,31.5,-96.88333,"(31.500000, -96.883330)"
Northwest Africa 100,7136,2000,,,
Miller Range 07011,7120,2007,0,0,"(0.000000, 0.000000)"
Jiddat al Harasis 369,7100,2003,19.28525,55.82243,"(19.285250, 55.822430)"
Morven,7100,1925,-44.81667,171.13333,"(-44.816670, 171.133330)"
Los Vientos 012,7090,2011,-24.68333,-69.76667,"(-24.683330, -69.766670)"
Los Vientos 023,7090,2011,-24.68333,-69.76667,"(-24.683330, -69.766670)"
Canton,7030,1894,34.2,-84.48333,"(34.200000, -84.483330)"
Northwest Africa 4473,7020,2006,,,
Borkut,7000,1852,48.15,24.28333,"(48.150000, 24.283330)"
Dashoguz,7000,1998,41.98444,59.685,"(41.984440, 59.685000)"
Ipiranga,7000,1972,-25.5,-54.5,"(-25.500000, -54.500000)"
Lancon,7000,1897,43.75,5.11667,"(43.750000, 5.116670)"
Lanzenkirchen,7000,1925,47.75,16.23333,"(47.750000, 16.233330)"
Queen's Mercy,7000,1925,-30.11667,28.7,"(-30.116670, 28.700000)"
Repeev Khutor,7000,1933,48.6,45.66667,"(48.600000, 45.666670)"
Schellin,7000,1715,53.35,15.05,"(53.350000, 15.050000)"
Sfax,7000,1989,34.75,10.71667,"(34.750000, 10.716670)"
Tissint,7000,2011,29.48195,-7.61123,"(29.481950, -7.611230)"
Elm Creek,7000,1906,38.5,-96.2,"(38.500000, -96.200000)"
Flagg,7000,1954,34.43333,-102.51667,"(34.433330, -102.516670)"
Hidden Valley,7000,1991,-19.11667,145.41667,"(-19.116670, 145.416670)"
Ipitinga,7000,1989,0.35,-53.81667,"(0.350000, -53.816670)"
Jiddat al Harasis 407,7000,2006,19.80152,56.6103,"(19.801520, 56.610300)"
Lombard,7000,1953,46.1,-111.4,"(46.100000, -111.400000)"
Luis Lopez,7000,1896,34,-106.96667,"(34.000000, -106.966670)"
Northwest Africa 1242,7000,1985,,,
Northwest Africa 2125,7000,2003,,,
Northwest Africa 256,7000,1999,29.91667,-5.58333,"(29.916670, -5.583330)"
Northwest Africa 2610,7000,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 2938,7000,2003,,,
Northwest Africa 469,7000,1999,,,
Northwest Africa 6627,7000,2011,0,0,"(0.000000, 0.000000)"
Petropavlovsk,7000,1841,53.35,87.18333,"(53.350000, 87.183330)"
Salla,7000,1963,66.8,28.45,"(66.800000, 28.450000)"
MacAlpine Hills 88108,6988.4,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
Merweville,6970,1977,-32.75833,21.68333,"(-32.758330, 21.683330)"
Kendleton,6937,1939,29.45,-96,"(29.450000, -96.000000)"
Dhofar 375,6933,2000,19.03822,54.79423,"(19.038220, 54.794230)"
Segowlie,6930,1853,26.75,84.78333,"(26.750000, 84.783330)"
Sam's Valley,6920,1894,42.53333,-122.875,"(42.533330, -122.875000)"
Pleşcoi,6913,2008,45.275,26.70972,"(45.275000, 26.709720)"
Allan Hills 84055,6900.5,1984,-76.72944,158.74157,"(-76.729440, 158.741570)"
Mayday,6900,1955,39.47444,-96.925,"(39.474440, -96.925000)"
Viedma,6900,2003,-41.06667,-62.85,"(-41.066670, -62.850000)"
Northwest Africa 803,6870,2001,0,0,"(0.000000, 0.000000)"
Lillaverke,6862,1930,56.65,15.86667,"(56.650000, 15.866670)"
Northwest Africa 6816,6859.4,2011,0,0,"(0.000000, 0.000000)"
Marsland,6850,1933,42.45,-103.3,"(42.450000, -103.300000)"
Providence,6804,1903,38.56667,-85.23333,"(38.566670, -85.233330)"
Kavarpura,6800,2006,25.14333,75.81333,"(25.143330, 75.813330)"
Broken Bow,6800,1937,41.43333,-99.7,"(41.433330, -99.700000)"
Cleburne,6800,1907,32.31667,-97.41667,"(32.316670, -97.416670)"
Coonana,6800,1962,-29.85,140.7,"(-29.850000, 140.700000)"
Dhofar 435,6800,2001,18.8871,54.52505,"(18.887100, 54.525050)"
Gunlock,6800,1982,37.28333,-113.78333,"(37.283330, -113.783330)"
Hope,6800,1955,33.68333,-93.6,"(33.683330, -93.600000)"
Jerome (Idaho),6800,1954,42.63333,-114.83333,"(42.633330, -114.833330)"
Los Vientos 010,6800,2011,-24.68333,-69.76667,"(-24.683330, -69.766670)"
Marshall County,6800,1860,37,-88.25,"(37.000000, -88.250000)"
Sanderson,6800,1936,30.13333,-102.15,"(30.133330, -102.150000)"
St. Peter,6800,1957,39.4,-100.03333,"(39.400000, -100.033330)"
Union County,6800,1853,34.75,-84,"(34.750000, -84.000000)"
Yamato 791869,6784,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Northwest Africa 4272,6768,2003,,,
Dresden (Kansas),6760,1953,39.61667,-100.46306,"(39.616670, -100.463060)"
Northwest Africa 7249,6760,2012,0,0,"(0.000000, 0.000000)"
Sayh al Uhaymir 035,6760,2000,20.67367,57.18,"(20.673670, 57.180000)"
Jiddat al Harasis 501,6751.4,2007,19.75313,56.30913,"(19.753130, 56.309130)"
Sayh al Uhaymir 072,6750,2001,20.63817,57.169,"(20.638170, 57.169000)"
Yamato 8435,6748,1984,-71.5,35.66667,"(-71.500000, 35.666670)"
Acfer 001,6700,1989,27.5,3.61667,"(27.500000, 3.616670)"
Eva,6700,1965,36.81667,-101.90833,"(36.816670, -101.908330)"
Lushton,6700,1914,40.74972,-97.74972,"(40.749720, -97.749720)"
Zegdou,6700,1998,29.75,-4.5,"(29.750000, -4.500000)"
Sarir Tibesti 001,6697,1994,24.297,18.41433,"(24.297000, 18.414330)"
Keen Mountain,6690,1950,37.21667,-82,"(37.216670, -82.000000)"
Oliver,6690,1984,41.2,-103.68333,"(41.200000, -103.683330)"
Lemmon,6680,1984,45.93333,-102.18333,"(45.933330, -102.183330)"
Kendrapara,6669.2,2003,20.4625,86.70278,"(20.462500, 86.702780)"
Zacatecas (1969),6660,1969,,,
Fremont Butte,6647,1963,38.5,-105.5,"(38.500000, -105.500000)"
Yamato 81132,6607,1981,-71.5,35.66667,"(-71.500000, 35.666670)"
Chambord,6600,1904,48.45,-72.06667,"(48.450000, -72.066670)"
Hammadah al Hamra 147,6600,1995,28.66017,12.75,"(28.660170, 12.750000)"
Tokio (a),6600,1974,33.21667,-102.63167,"(33.216670, -102.631670)"
Northwest Africa 1957,6593,2002,,,
Daule,6580,2008,-1.87089,-79.95756,"(-1.870890, -79.957560)"
Northwest Africa 2035,6580,2003,0,0,"(0.000000, 0.000000)"
Okahandja,6580,1926,-21.98333,16.93333,"(-21.983330, 16.933330)"
Puquios,6580,1885,-27.15,-69.91667,"(-27.150000, -69.916670)"
Dhofar 260,6574.4,2001,18.7865,54.2505,"(18.786500, 54.250500)"
Allred,6570,1978,33.1,-102.95,"(33.100000, -102.950000)"
Asuka 881899,6567,1988,-72,26,"(-72.000000, 26.000000)"
Northwest Africa 1495,6560,2001,,,
Cobija,6530,1892,-22.56667,-70.25,"(-22.566670, -70.250000)"
Otomi,6510,1867,38.4,140.35,"(38.400000, 140.350000)"
Northwest Africa 4589,6504,2006,,,
Queen Alexandra Range 94202,6501.1,1994,-84,168,"(-84.000000, 168.000000)"
Ankober,6500,1942,9.53333,39.71667,"(9.533330, 39.716670)"
Northwest Africa 4632,6500,2006,0,0,"(0.000000, 0.000000)"
Northwest Africa 5601,6500,2005,,,
Northwest Africa 5839,6500,2006,0,0,"(0.000000, 0.000000)"
Allan Hills A77232,6494.3,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Dhofar 1525,6476,2008,18.77633,54.39633,"(18.776330, 54.396330)"
Cereseto,6460,1840,45.08333,8.3,"(45.083330, 8.300000)"
Hub,6452,1991,34.54,-102.59433,"(34.540000, -102.594330)"
Allan Hills A77305,6444,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Jiddat al Harasis 457,6442,2007,19.73183,56.32925,"(19.731830, 56.329250)"
MacAlpine Hills 88111,6441.5,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
LaPaz Icefield 03553,6422.7,2002,,,
Northwest Africa 7319,6414,2012,0,0,"(0.000000, 0.000000)"
Ambapur Nagla,6400,1895,27.66667,78.25,"(27.666670, 78.250000)"
Barbotan,6400,1790,43.95,-0.05,"(43.950000, -0.050000)"
Gambat,6400,1897,27.35,68.53333,"(27.350000, 68.533330)"
Babb's Mill (Troost's Iron),6400,1842,36.3,-82.88333,"(36.300000, -82.883330)"
Grandview,6400,2008,32.788333,-101.938333,"(32.788333, -101.938333)"
Hammadah al Hamra 125,6400,1995,28.466,13.12417,"(28.466000, 13.124170)"
Morton,6400,1980,33.71667,-102.76667,"(33.716670, -102.766670)"
Ocate,6400,1986,36.29533,-105.04833,"(36.295330, -105.048330)"
Roper River,6400,1953,-15,135,"(-15.000000, 135.000000)"
Mihonoseki,6380,1992,35.56833,133.22,"(35.568330, 133.220000)"
Northwest Africa 2451,6370,2004,,,
Northwest Africa 6080,6333,2008,0,0,"(0.000000, 0.000000)"
Sierra Sandon,6330,1923,-25.16667,-69.28333,"(-25.166670, -69.283330)"
Crow Peak,6320,1958,44.47733,-103.972,"(44.477330, -103.972000)"
Ramlat as Sahmah 399,6319,2010,20.15122,55.70925,"(20.151220, 55.709250)"
Northwest Africa 1664,6310,2002,29.53333,-3.18333,"(29.533330, -3.183330)"
Acfer 084,6300,1990,27.55,3.86667,"(27.550000, 3.866670)"
Northwest Africa 4851,6293,2007,,,
Miller Range 090001,6290,2009,0,0,"(0.000000, 0.000000)"
Sayh al Uhaymir 265,6289.88,2002,20.70653,57.18392,"(20.706530, 57.183920)"
Northwest Africa 7654,6288,2012,0,0,"(0.000000, 0.000000)"
Floydada (b),6266,1999,33.98333,-101.33333,"(33.983330, -101.333330)"
Miller Butte 01001,6260,2001,-72.68417,161.31583,"(-72.684170, 161.315830)"
Hammadah al Hamra 116,6250,1995,28.91617,13.0485,"(28.916170, 13.048500)"
